date,text,stars
8/20/2023,"beautiful picture screen,  perfect color. I plan to purchase another one for the living room , maybe a 55 inch screen later on.",5 out of 5 stars review
8/1/2023,This tv is a huge upgrade from my 55 inch! The color and clarity is great! And the price was great as well!,5 out of 5 stars review
9/20/2023,Just a super solid tv. Easy set-up. Amazing picture quality. Bluetooth capability is awesome. Definitely recommend.,5 out of 5 stars review
7/13/2023,I love my tv it’s good it’s very clear haven’t had no problems with it gonna get another soon I have two so far,5 out of 5 stars review
7/17/2023,"I was surprised at how quick my package came; NEXT DAY, it was a gift so I was very impressed. Thank you",5 out of 5 stars review
8/3/2023,The pickup service is excellent will who brings out my pickup order several times is a very nice and helpful young man,5 out of 5 stars review
9/23/2023,I ordered this TV in the evening and received it the following morning. Easy set-up. The color is amazing...,5 out of 5 stars review
8/12/2023,The tv fits nicely on the wall and quality is great.  This is my 3rd Vizio purchase after being loyal to LG for many years.,5 out of 5 stars review
8/10/2023,We have had no problems setting the tv up. And it even has Bluetooth on it to connect with my Bluetooth hearing aide.,5 out of 5 stars review
9/13/2023,What does TV as a housewarming gift to my grandson? He loves it. He said it's perfect for his house and the price was excellent.,5 out of 5 stars review
7/15/2023,"This tv is great, we are impressed with the quality of the image and all the features. Highly recommend",5 out of 5 stars review
10/16/2023,"I really liked the delivery but I will not get to open the TV until the 26th or the
27th of this month.",5 out of 5 stars review
10/10/2023,As far as smart TV's go this one does it all. Excellent picture as well. Voice remote is great makes searching for show very easy.,5 out of 5 stars review
10/16/2023,"Love the tv, love the ease of ordering, love the very fast and free delivery, including text messages updating the delivery.",5 out of 5 stars review
9/10/2023,Nothing to dislike. Exactly what I wanted for my bedroom. Vizio has always been a good brand for me. Great product.,5 out of 5 stars review
7/3/2023,Works great picture quality is great on cable and Prime Video absolutely no issues. This is our third Vizio tv. With a Vizio sound bar.,5 out of 5 stars review
9/14/2023,"so good, the sound could be a little better; is not different than the 55"" Vizio. but everything else is good and the image is clear.",5 out of 5 stars review
9/6/2023,I love the size and weight. Not too heavy and the resolution is really good! The voice control is an amazing extra feature,5 out of 5 stars review
9/17/2023,"This Vizio Smart TV can be linked to computer, mobile and bluetooth devices. The quality of the picture and sound is excellent.",5 out of 5 stars review
7/19/2023,i love the TV the quality and how it upgraded it's nice i will recommend this tv to everyone that's looking for a great value,5 out of 5 stars review
8/4/2023,great color sound and size Lightening took out our last one but we loved it enough for the value we got another .,5 out of 5 stars review
10/11/2023,Was purchased as a Birthday present. It is exactly what is expected for a Vizio. Very well packaged.,5 out of 5 stars review
10/9/2023,Caught this tv on sale for 398.00 I love it beautiful picture. My only problem is getting a bigger wall mount lol. love it!,5 out of 5 stars review
9/30/2023,"Have two Vizio's already and got third for living room. Excellent picture, easy controls and set up. Right price and fast delivery.",5 out of 5 stars review
10/6/2023,The TV works great. I had a bit of trouble mounting it on the wall. Once I got it done It works great. The images look perfect. I love it.,5 out of 5 stars review
9/20/2023,Loved this TV! The display looks like a gaming experience and it's very fast when navigating with the remote.,5 out of 5 stars review
9/22/2023,"Love this TV for my bedroom. Great picture, will prob get a sound bar ...I am happy with my purchase.",5 out of 5 stars review
8/9/2023,I love the TV. Just hate Spotify isn't one of the apps but I can AirPlay from my phone so it's cool.,5 out of 5 stars review
9/26/2023,I've bought Vizio for over 15yrs now and had each tv over ten years and upgraded. Never had a problem. love this brand. Highly recommend,5 out of 5 stars review
9/22/2023,"Delivery was great. Very heavy to mount for one person so you will need help. Good set up, love that the remote is slim.",5 out of 5 stars review
7/26/2023,"We love this TV. It has tons of channels, movies, easy casting, closed caption andmore. Great price - light, easy to move around.",5 out of 5 stars review
7/24/2023,Delivered next day. Relatively easy setup of TV and programs. Have had no issues. Love our purchase.,5 out of 5 stars review
7/13/2023,"Clear picture, easy to install, size is perfect! So happy with this purchase I am seriously considering buying another one",5 out of 5 stars review
10/24/2023,The tv has a very good picture quality. The set up was very easy. We enjoy having a large 55inch tv in the bedroom.,5 out of 5 stars review
8/12/2023,"Difficult to set up, but good picture and sound.  Was delivered to the wrong address and had to have a neighbor track it down.",5 out of 5 stars review
8/25/2023,This tv is perfect the picture is excellent the shipping was perfect no issues. They had it packed perfectly in the box,5 out of 5 stars review
9/15/2023,"Ordered on line from a local store. Once we arrived and notified store, an associate brought our TV out quickly. TV works great.",5 out of 5 stars review
10/3/2023,The clarity of this TV is amazing.  So easy to use and set up.  The price is great as well.  Couldn't be happier.,5 out of 5 stars review
6/29/2023,Super easy to set up and use. My only complaint is the back of the remote falls off every five seconds.,5 out of 5 stars review
9/13/2023,So for we love it! Great picture and we also bought the Vizio sound bar and subwoofer with wireless satellite speakers.,5 out of 5 stars review
3/28/2023,"I LOVE this TV.  It's Gorgeous Picture quality-had an older Vizio in this space, it  always had great pic quality also. Will always buy Vizio when needed.",5 out of 5 stars review
6/15/2023,Great TV! Only issue is sound. speakers are not that great. U have to turn it up louder than you should. I hooked up a sound bar for better sound. Great TV Tho for sure!,5 out of 5 stars review
3/9/2023,"super happy with the delivery. ordered on a wednesday morning, delivered to my door by Friday. depending on your area, great delivery. the tv is a great budget 4k purchase. the stand clups for the tv could be better. but great purchase.",5 out of 5 stars review
4/12/2023,"Easy to mount. Remote will require time to set up for streaming but fairly easy.
     Picture is sharp and we did away away with our sound bar as the speakers are very good!",5 out of 5 stars review
5/30/2023,Loving my TV.  Consistent Vizio quality and an excellent price.  I wish I had noticed that it had HBO Max included because it's a wasted button on my remote. All other things considered you can't go WRONG!!!,5 out of 5 stars review
6/6/2023,It's only been a week but so far so good. Setup was easy and picture is clear I downloaded the Vizio remote app to my phone. It handy to have that control always at my fingertips.,5 out of 5 stars review
6/17/2023,I have purchased Vizio brand tvs and sound bars over 10 years and never had a problem. I would recommend buying this tv or any Vizio products. the picture is so life like real. i would recommend buying this tv .,5 out of 5 stars review
6/14/2023,So far it is fine.  There was no manual and no way to access one for this tv.  Also I wanted to buy a warranty and couldn't after the purchase for some reason. And I cannot seem to be able to print off a receipt.,5 out of 5 stars review
4/19/2023,"This is my second Vizio since 2011. The first one gave me 12 years without issue. I hope this one does the same. So far, everything is great! No complaints.",5 out of 5 stars review
5/21/2023,"Great value, picture is perfect and we only have to use one remote for everything. This one replaces a Vizio that was over 20 years old, if this one last that long I’ll be happy!!!!",5 out of 5 stars review
6/15/2023,Excellent tv for the price I can access all of my apps without a fire stick or Roku device. Only draw back is Vizo should allow you to delete the apps you don't want.,5 out of 5 stars review
5/3/2023,"We like that this TV has so many options and selections. From several HDMI plug-ins to USB and Computer hook-up to FREE TV, Tubi ans so much more!!!
Thank you for coming up with a reliable , long lasting TV and for the best graphics EVER on a TV!!!!",5 out of 5 stars review
6/20/2023,I am still learning about all the features of this TV.  So far I am 100% pleased and very glad I made this purchase.  I would also like to commend the young man who delivered the TV.  He seems to be an exceptional employee.,5 out of 5 stars review
6/21/2023,I am very pleased with this purchase! Crystal clear picture with vivid color.  Vizio included its own free collection of channels. This was an excellent choice and very affordable!,5 out of 5 stars review
4/21/2023,I liked how helpful the delivery man was and how easy the TV was to set up. It has a great picture and I would absolutely buy another one If I needed to.,5 out of 5 stars review
