date,text,stars
9/27/2023,"[This review was collected as part of a promotion.] I bought this TV back in July and started having issues with the volume and fast forwarding. You could press up in the volume once and it would keep going to full volume with no way to stop it. Same with Volume down. This also started happening with FF and RR. Called Vizio and they were quick to send a very knowledgeable tech to repair it. Hopefully will not have this issue any time soon, as I love this TV.",4 out of 5 stars review
6/29/2023,"[This review was collected as part of a promotion.] I bought my TV for my new apartment, to sit on top of a bookshelf/TV cabinet. The picture quality is incredible! The colors are clear and crisp. The built-in speaker sound quality is sometimes fuzzy, so I didn't rate it 5 stars. However, this issue may be unique to my set and not a bug in the product line. This is my third Vizio TV, I bought two 32"" models, one for a guest room and another as a housewarming gift for my son. 
The streaming apps loaded on the set cover every possible genre of entertainment. I especially like the free movie and TV show apps. Vizio will be my first choice when purchasing TVs in the future.",4 out of 5 stars review
8/2/2023,"[This review was collected as part of a promotion.] I actually had this TV for over a year now, and even though the remote went through a wash cycle, it still works (after replacing batteries and cleaning it up).  The TV has a built-in chromecast, so it's easy to view videos from my phone or ipad, or just use the apps that come with the TV.",4 out of 5 stars review
7/19/2023,"[This review was collected as part of a promotion.] I have had this television for a little over a year now. I have not had many problems with it. Mainly bugs in the software updates. These could only be fixed by my perspective by restoring it to factory settings and re-updating. However, the picture and audio quality are on par for the current market. It comes pre installed with numerous popular streaming apps with a large variety of other per your discretion apps available in their app store. Overall I am satisfied with my purchase and quality of the product. Software updates appear to need work to me though.",4 out of 5 stars review
7/27/2023,[This review was collected as part of a promotion.] Bought this TV to mount in my office for general use. Mostly use it to watch YouTube and various streaming services. But the bonus and primary reason for buying this TV was for use with my PC as an extra monitor. Because it has 4:4:4 chroma sampling this makes it a perfect fit to use a monitor. Everything works as you would expect and does a decently good job doing it. The only complaint I would have is that the Vizio OS or the home screen can be a bit slow and unresponsive at times. Other than that I'd highly recommend this TV for the value.,4 out of 5 stars review
7/21/2023,"[This review was collected as part of a promotion.] I love all of the features on this tv and VIZIO is a great brand, the only thing I would negatively say about it is that the sound quality isn’t the greatest. However, I know that it’s a smaller tv size and therefore its’ capabilities are limited in comparison to larger models.",4 out of 5 stars review
7/12/2023,"[This review was collected as part of a promotion.] The device seems to be great in regards to picture and sound quality. Packaging was well done, and the protective coverings were meant to stay on until removed.
I would suggest changing the default start up screen that notifies the user that a network is not available, not all people want their devices connected 24/7, and it is somewhat bothersome having to then search for the input that is normally used. I would prefer to start the device and instantly see the programming from whatever service I use, i.e. Dish or Comcast.
Functionality of the remote is good, but again, the start screen requires interaction using the device remote, versus the input device remote, such as Dish or Comcast....",4 out of 5 stars review
10/4/2023,"[This review was collected as part of a promotion.] So far so good, the only flaw or problem I have had is the TV speakers. Really low quality sound compared to other TV's I have had. I bought a VIZIO sound bar and what a difference. Makes watching movies much more enjoyable",4 out of 5 stars review
11/18/2022,"This is our 4th or 5th Visio. Have always been very happy with the brand. This brand has a frustrating feature that I can't change that when you turn it on, it starts on the ""home"" screen with all the apps instead of ones regular TV channel. Because of that, you have to use 2 remotes - Visio one to be able to switch to regular TV and ones local cable remote. Previous Visio TVs did not do that.",4 out of 5 stars review
8/23/2023,"While I DO love most things about this TV, there is one I do NOT. I don’t like the size of the font on the settings menu. I have Low-Vision which is why I need a 65” TV. And while the menu and home screen are ok, the settings menu means I stand right in front of the screen when I do need to go to that section. Sucks that I have a 65” but the actual settings is on a 3 sq” display (abt. Cause I’m a smart “mouth” like that). But otherwise I love this TV. I love the sound quality and the video quality is awesome as well. The smart features and the ease of use is great. But come on I know I’m not the only one who has a TV this big for other reasons besides just having a big  📺. So come on Vizio, don’t make a screen size so ginormous and then ha...",4 out of 5 stars review
9/21/2023,"Bought this TV for football, it does not disappoint on the picture clarity, super easy to setup as long as you have a smartphone. The interface is a bit laggy but is to be expected in this price range good enough for me. It remindes me of bluray players menus. The speakers is what is really lacking with this tv. I recommend a sound bar with good base to go with the tv and its perfect. [Picture 4.5/5, Interface 3.5/5, Sound 2/5]",4 out of 5 stars review
10/3/2023,"[This review was collected as part of a promotion.] After setting up my new 50"" Visio TV, I had NO problem going through the set up process.  HOWEVER -  - - - - I was UN-able to connect my Spectrum television service to the new TV.  Everything else seemed to be functioning properly, EXCEPT my Spectrum.  Now waiting for a Spectrum technician to come and help.",4 out of 5 stars review
10/18/2023,[This review was collected as part of a promotion.] I've had this tv for a few months now and no problems I love that it was able to connect to the Alexa so I can control it through that. I would rate this a 5 star but it was hard to set up at first.,4 out of 5 stars review
7/6/2023,[This review was collected as part of a promotion.] I love the way I can stream movies from internet and all the free streaming apps on there already loaded.  Makes watching tv fun.  Makes decision making hard so many choices. Unbelievable when I can remember only three channels growing up in rural area.,4 out of 5 stars review
8/7/2023,"[This review was collected as part of a promotion.] We’ve had this TV for almost 2 years now, and has great picture and sound. However, it sporadically won’t work for no reason, and many of the apps aren’t maintained well by the external developers. For example, Paramount TV+ doesn’t work properly at all, so we also had to get a Roku for those instances. I also love the Watch Free+ they provide, but again, they have issues like incorrect schedules on the guide or repeating commercials back-to-back sometimes up to 5 times in a row. Overall, I do love the TV.",4 out of 5 stars review
12/8/2022,For the price and quality. It's a good TV,4 out of 5 stars review
11/26/2022,Love the picture and quality for the money. Interface is a little glitchy and klunky.,4 out of 5 stars review
12/25/2022,"Easy to set up.
I had some trouble getting the picture to look as clear as my last Visio.
I have almost figured it out.",4 out of 5 stars review
6/28/2021,"The audio is a little weak, other than that it seems to be a good television.  It was easy to setup and was packaged very well when I received it.",4 out of 5 stars review
12/24/2021,"I bought the same model twice. First one was delivered broken. The second one was bought in the club. It has a slight, yet noticeable, imperfection.",4 out of 5 stars review
8/6/2022,"received my shark, love it, fan is nice, vizio was damaged, have not received  a replacement  as of today.",4 out of 5 stars review
1/5/2023,TV IS EXCELLENT SETUP WAS A BREEZE. GREAT PRODUCT AT AN EXCELLENT PRICE POINT. SHIPPED A FEW WEEKS EARLIER THAN EXPECTED ALSO SO THAT IS A PLUS.,4 out of 5 stars review
12/12/2022,The video quality wasn’t as great as I thought it would be. But other than that I love everything else about the tv!,4 out of 5 stars review
3/15/2022,The picture is good. I took a star away because it takes awhile to load when you turn it on and randomly shows an error while playing.,4 out of 5 stars review
8/12/2021,"Great picture.  Easy to hook up.  But sounds is not good.  Sound from 1 - 100... have to put it on 85 to hear it, sitting 15 ft from screen.",4 out of 5 stars review
2/4/2024,[This review was collected as part of a promotion.] The tv is great size fits my space perfectly nice color but the remote control terrible!,4 out of 5 stars review
11/9/2022,Very nice TV for a great price. Color was not as sharp as expected but worked out just fine especially with DVD movies.,4 out of 5 stars review
11/17/2022,"I love this tv the picture is CLEAR the sound isn't as clear and crisp as I thought it would be,nothing a sound bar founded fix!",4 out of 5 stars review
10/21/2022,it was a great price  nice television. it wouldnt add digital channels when scanning for set up. we returned it tothe store with no problem at all.,4 out of 5 stars review
1/30/2024,"[This review was collected as part of a promotion.] Bought it a while back. Really good picture, best wired ove wireless.",4 out of 5 stars review
1/25/2023,incredible scale and vivid images; easy to set up; vizio is the only tv ive owned in almost 25 years!,4 out of 5 stars review
5/20/2022,I love my TV. It is well worth the money. I wanted something I could use with the apps easily. The picture is great. I would buy again,4 out of 5 stars review
8/18/2022,I got this Visio TV for my grandma because she couldn’t see her smaller one very good. The price was the same. She’s happy with the purchase!,4 out of 5 stars review
9/18/2022,Works with Alexa - love the remote.  Excellent fir the price.  Picture quality a little subpar but you get what you pay for.,4 out of 5 stars review
6/15/2022,"Tried to buy extended warranty Wal-Mart's website when I purchased the TV,  the site wouldn't let me. Called Wal-Mart",4 out of 5 stars review
11/12/2023,"[This review was collected as part of a promotion.] I got the Vizio V-Series 50 a couple of months ago, my family loves it. It's easy to use and the picture is great.",4 out of 5 stars review
12/17/2023,[This review was collected as part of a promotion.] Had this tv for over 3 years now. Never had any issue out of it except when a software update was necessary.,4 out of 5 stars review
12/12/2023,[This review was collected as part of a promotion.] Beautiful picture awesome feautures would definitely recommend and I will be purchasing another one.,4 out of 5 stars review
11/21/2023,"[This review was collected as part of a promotion.] We love the picture quality. However, the sound quality could be better. The Vizio sound bar corrected that problem.",4 out of 5 stars review
12/1/2023,[This review was collected as part of a promotion.] I am so impressed with the Quality of my TV! The picture is stunning. My only issue is the volume. I have to turn it up to 70 to get a reasonable listening level.,4 out of 5 stars review
11/20/2023,[This review was collected as part of a promotion.] Set up was easy and so far so good. I had to think 2xs to buy Vizio as I heard thru friends that Vizio was not as reliable as they once were.,4 out of 5 stars review
11/1/2023,[This review was collected as part of a promotion.] This is the first Vizio TV we have owned. It was easy to set up and I like the many different options there are. We will learn about use these in the coming weeks. So far the TV works great.,4 out of 5 stars review
11/27/2023,"[This review was collected as part of a promotion.] Received this tv a week ago and was very please how easy the set up was.  Love the free channels, only negative is you can not get spectrum tv app.",4 out of 5 stars review
12/4/2023,"Alittle shy on the color palette but certainly not bad for a second tv. I don't think it can be beat for the money. 
Get ready to sign your life away!",4 out of 5 stars review
11/27/2023,"[This review was collected as part of a promotion.] Very happy with my purchase, it has a great picture, was very easy to set up. was disappointed that it didn't support the Spectrum app, but I did find a work around.",4 out of 5 stars review
12/20/2023,"[This review was collected as part of a promotion.] At times I have o unplug the tv from the wall because it freezes, won’t select apps or has some sort of malfunction. Besides that, it works well and is easy to use.",4 out of 5 stars review
11/23/2023,[This review was collected as part of a promotion.] For the price it s a great deal. You get good colors and great 60z for your average gaming console. The viewing angles are okay and the blacks aren’t perfect but other than that it’s a good deal.,4 out of 5 stars review
12/1/2023,"[This review was collected as part of a promotion.] It's a good TV, it has a hard time going between screens sometimes but that could be the wifi as well. It has good visual but not great sound",4 out of 5 stars review
11/29/2023,[This review was collected as part of a promotion.] I bought this over a year ago and I love it.It has a amazing picture and nice sound I really appreciate the great quality,4 out of 5 stars review
11/29/2023,[This review was collected as part of a promotion.] I bought this TV 2 days ago picture is crisp and clear only thing I wish is the surround sound is weak. Easy fix I’ll buy a sound bar.,4 out of 5 stars review
11/21/2023,"[This review was collected as part of a promotion.] This is my 5th Vizio, the 4th SmartTV. and we have been very pleased with the quality and price but especially the streaming content options.",4 out of 5 stars review
11/26/2023,[This review was collected as part of a promotion.] I am very picky with my color and spend quite a bit of time adjusting it normally but this TV was near perfect out of the box.,4 out of 5 stars review
11/29/2023,[This review was collected as part of a promotion.] It has connected well and the streaming works great. It hasn't always had a great connection to my phone for mirroring but that may just be my phone. Otherwise it has been a good tv.,4 out of 5 stars review
11/30/2023,[This review was collected as part of a promotion.] good quality tv with lesser price. i enjoyed the vx soround sounds. easy to connect additional accessorries like sound bars,4 out of 5 stars review
11/26/2023,We bout this Vizio tv to replace the 10+ year old Vizio we had. We appreciate the clear picture and format of the options. The update was quick and easy once I turned it on and connected to the WiFi.,4 out of 5 stars review
12/7/2023,I like the size and ease of attaching the cable TV and DVD.  I had to call my provider to get the picture full size on the screen not realizing Visio had at one time blocked my provider so no one could use your TV.,4 out of 5 stars review
12/4/2023,[This review was collected as part of a promotion.] I didn't choose 5 stars because it came with a dot on the screen it's not big but it shouldn't be there I didn't return it because it will be a long process and it doesn't bother me that much,4 out of 5 stars review
12/15/2023,"[This review was collected as part of a promotion.] TV was working great until we had some horizontal lines come across the screen. After a reset and a nigjts rest, seems to be back to normal and worming great again.",4 out of 5 stars review
11/20/2023,"[This review was collected as part of a promotion.] Athough I love all the freebies that this tv has, it is slow to turn on and sometimes I think I didn’t turn it on. 🤦🏽‍♀️",4 out of 5 stars review
11/29/2023,[This review was collected as part of a promotion.] I've had this tv for about and year now and am so far satisfied with it. The only thing I wish it had was an internet search feature. Other then that it's a decent tv.,4 out of 5 stars review
10/26/2023,[This review was collected as part of a promotion.] My daughter bought me TV as an early Christmas present.  It has a great picture. Sound is good.  There are many free channels to keep anyone entertained.,4 out of 5 stars review
12/6/2023,"[This review was collected as part of a promotion.] Great quality and great picture. Upgraded from a built in Roku for better definition. However, the interface isn’t as user friendly as the Roku.",4 out of 5 stars review
11/11/2023,[This review was collected as part of a promotion.] Has alot of great features.  Would like the spotify app. Watchfree+ is great to have except it would be nice to be able to resume where you left off and not have to fast forward to where you were.,4 out of 5 stars review
12/1/2023,[This review was collected as part of a promotion.] Nice tv for the size and money but if i would have knew that you can’t add the philo app to i would not have bought it,4 out of 5 stars review
12/20/2023,[This review was collected as part of a promotion.] Picture is great. Great size and value for the money. Sound could be a little better but nothing a soundbar can't fix.,4 out of 5 stars review
11/7/2023,"[This review was collected as part of a promotion.] I definitely love the UI on the Vizio better than my Samsung. More intuitive, more straightforward. Just missing the integration of AI features…",4 out of 5 stars review
1/7/2024,"[This review was collected as part of a promotion.] For the money good buy, good picture quality, sound needs improvement",4 out of 5 stars review
1/6/2024,[This review was collected as part of a promotion.] I bought the TV a month ago and it looks great....,4 out of 5 stars review
1/2/2024,"[This review was collected as part of a promotion.] got it for Christmas, still learning how to use it",4 out of 5 stars review
12/28/2023,[This review was collected as part of a promotion.] received it for Christmas from the family. Still trying out,4 out of 5 stars review
12/29/2023,[This review was collected as part of a promotion.] I bought this tv last year and didn't get to install it until one year later. No issues.,4 out of 5 stars review
1/20/2024,[This review was collected as part of a promotion.] We like it! I just would like to have the option for the spotify app! Otherwise no complaints,4 out of 5 stars review
12/29/2023,[This review was collected as part of a promotion.] Seems slow at changing channels. Picture is great!,4 out of 5 stars review
1/17/2024,[This review was collected as part of a promotion.] It's a nice tv and works well. Only issues is there's Vizio ads built in,4 out of 5 stars review
6/19/2021,"vivid color but absolutly no help with set up.  no manual with tv and the remot only has 9 buttons.  I want help with everything when purchasing something new.

walmart delivery was on time.",4 out of 5 stars review
7/15/2023,"[This review was collected as part of a promotion.] TV is great
 Pictureis fabulous.  Sound is somewhat low. I'm partially deaf, so sometimes hard to hear. Volume at 50 sometimes.  I am thinking of a sound bar now. 
Vizio is my brand!!",4 out of 5 stars review
7/20/2023,[This review was collected as part of a promotion.] I bought this product last month and it's great everything I was expecting im so happy with it definitely recommend this.,4 out of 5 stars review
8/7/2023,"[This review was collected as part of a promotion.] I have had this tv for a week and it has everything i need. I can stream YouTube, antenna tv is awesome, i get all the shows and movies i want. It even has Bluetooth.",4 out of 5 stars review
7/17/2023,[This review was collected as part of a promotion.] Good Tv. I have had it a while and it serves me well. The picture is good and I like the smart TV features with apps.,4 out of 5 stars review
10/12/2023,[This review was collected as part of a promotion.] Great tv wish I could have Roku. Great tv nice picture only thing is the Vizio app remote can be a little slow and delayed,4 out of 5 stars review
7/20/2023,[This review was collected as part of a promotion.] I brought this tv as a gift to myself. After 10 years of having my 42” Vizio tv it was time for an upgrade. I love my new 50”. The only thing I didn’t like was it didn’t have the Crunchyroll app.,4 out of 5 stars review
7/13/2023,"[This review was collected as part of a promotion.] We like the features, especially the ability to use phone as a remote. We have struggled to get picture color and sharpness right.",4 out of 5 stars review
7/24/2023,[This review was collected as part of a promotion.] Great screen resolution but after 30 minutes of watching it my eyes are blurry and can’t make out text messages on my phone,4 out of 5 stars review
8/20/2023,"[This review was collected as part of a promotion.] This is the 3rd Vizio that i have purchased, i love all the preloaded streaming apps, it really makes the tv easy to use with all my favorites right at my fingertips!",4 out of 5 stars review
7/9/2023,[This review was collected as part of a promotion.] Very good picture quality and sound. Very nice TV at a good price. Love the remote with voice and BT connextivity.,4 out of 5 stars review
9/1/2023,[This review was collected as part of a promotion.] I absolutely love this tv. It has everything I need and more. The only thing is it has live tv channels I just wish there was a little more options then what it has.,4 out of 5 stars review
